timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527358238395,13496,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-168,text,true,,322,156,8,89,13496,0,1494
1527358241395,10849,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-170,text,true,,322,156,8,87,10849,0,414
1527358242925,10754,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-171,text,true,,322,156,8,89,10754,0,426
1527358244426,11718,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-172,text,true,,322,156,8,80,11718,0,424
1527358245925,10527,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-173,text,true,,322,156,8,87,10527,0,417
1527358247396,10870,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-174,text,true,,322,156,8,86,10870,0,430
1527358248895,10699,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-175,text,true,,322,156,8,89,10699,0,417
1527358250395,11495,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-176,text,true,,322,156,8,81,11495,0,448
1527358251895,10815,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-177,text,true,,322,156,8,86,10815,0,418
1527358253396,10472,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-178,text,true,,322,156,7,86,10472,0,421
1527358254900,11809,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-179,text,true,,322,156,8,84,11809,0,422
1527358256396,10871,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-180,text,true,,322,156,8,89,10871,0,427
1527358257895,11126,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-181,text,true,,322,156,8,86,11126,0,426
1527358259395,10759,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-182,text,true,,322,156,8,87,10759,0,428
1527358260895,11764,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-183,text,true,,322,156,8,80,11764,0,428
1527358262395,10743,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-184,text,true,,322,156,8,87,10743,0,429
1527358263895,10819,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-185,text,true,,322,156,8,88,10819,0,420
1527358265395,11528,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-186,text,true,,322,156,8,83,11528,0,430
1527358266895,10321,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-187,text,true,,322,156,7,81,10321,0,439
1527358268395,11992,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-188,text,true,,322,156,8,86,11992,0,431
1527358269895,10961,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-189,text,true,,322,156,8,83,10961,0,422
1527358271395,11403,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-190,text,true,,322,156,8,82,11403,0,434
1527358272925,10627,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-191,text,true,,322,156,8,89,10627,0,422
1527358274425,10750,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-192,text,true,,322,156,8,89,10750,0,420
1527358275924,11409,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-193,text,true,,322,156,8,82,11409,0,421
1527358277368,10336,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-194,text,true,,322,156,7,78,10336,0,430
1527358280396,10686,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-196,text,true,,322,156,6,60,10686,0,418
1527358278895,12727,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-195,text,true,,322,156,5,58,12727,0,434
1527358281895,11870,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-197,text,true,,322,156,4,47,11870,0,415
1527358283396,10914,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-198,text,true,,322,156,3,44,10914,0,423
1527358284896,10460,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-199,text,true,,322,156,2,39,10460,0,424
1527358286401,10818,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-200,text,true,,322,156,1,34,10818,0,433
